## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 03_addRG/bam/APOE_3M_43.FCHJKY5BBXX_L8_IGTGGCC.bam --OUTPUT 04_markDuplicates/bam/APOE_3M_43.FCHJKY5BBXX_L8_IGTGGCC.bam --METRICS_FILE 04_markDuplicates/metrics/APOE_3M_43.FCHJKY5BBXX_L8_IGTGGCC.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Oct 11 14:42:48 ACDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	57518517	13458452	0	0	18493174	704123	0.321517	70589997

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.008028	32602845	0	33011147
2.0	1.454298	4792089	602820	4497230
3.0	1.65187	875388	24697	792841
4.0	1.739338	249436	4711	230099
5.0	1.778062	111399	1997	106371
6.0	1.795205	65570	1034	63784
7.0	1.802795	44689	613	43825
8.0	1.806155	33300	399	32630
9.0	1.807643	25670	276	25223
10.0	1.808301	20679	212	20353
11.0	1.808593	16961	137	16806
12.0	1.808722	14458	119	14316
13.0	1.808779	12293	80	12155
14.0	1.808804	10596	69	10419
15.0	1.808816	9415	57	9244
16.0	1.808821	8281	40	8284
17.0	1.808823	7389	35	7183
18.0	1.808824	6603	35	6628
19.0	1.808824	6014	31	5998
20.0	1.808824	5457	15	5328
21.0	1.808824	4989	15	5015
22.0	1.808824	4647	16	4509
23.0	1.808824	4164	13	4158
24.0	1.808825	3810	17	3724
25.0	1.808825	3506	5	3456
26.0	1.808825	3322	8	3309
27.0	1.808825	3103	11	3051
28.0	1.808825	2835	6	2797
29.0	1.808825	2674	11	2658
30.0	1.808825	2487	3	2483
31.0	1.808825	2408	3	2407
32.0	1.808825	2265	5	2218
33.0	1.808825	2151	5	2087
34.0	1.808825	1911	6	1928
35.0	1.808825	1969	3	1917
36.0	1.808825	1903	0	1879
37.0	1.808825	1685	5	1643
38.0	1.808825	1563	0	1562
39.0	1.808825	1523	0	1472
40.0	1.808825	1457	1	1468
41.0	1.808825	1372	3	1416
42.0	1.808825	1332	1	1267
43.0	1.808825	1300	1	1229
44.0	1.808825	1161	2	1175
45.0	1.808825	1137	3	1162
46.0	1.808825	1095	0	1098
47.0	1.808825	1125	1	1068
48.0	1.808825	1003	1	1045
49.0	1.808825	1051	0	1007
50.0	1.808825	950	2	899
51.0	1.808825	862	0	873
52.0	1.808825	845	2	870
53.0	1.808825	844	1	821
54.0	1.808825	824	1	829
55.0	1.808825	773	2	758
56.0	1.808825	826	1	825
57.0	1.808825	751	2	726
58.0	1.808825	718	3	674
59.0	1.808825	665	1	690
60.0	1.808825	683	1	702
61.0	1.808825	660	0	616
62.0	1.808825	600	0	604
63.0	1.808825	605	0	594
64.0	1.808825	588	0	568
65.0	1.808825	554	0	557
66.0	1.808825	557	0	545
67.0	1.808825	525	0	522
68.0	1.808825	512	1	529
69.0	1.808825	525	2	520
70.0	1.808825	502	0	451
71.0	1.808825	479	0	475
72.0	1.808825	457	0	411
73.0	1.808825	443	0	424
74.0	1.808825	386	0	409
75.0	1.808825	404	0	413
76.0	1.808825	381	0	410
77.0	1.808825	415	0	395
78.0	1.808825	373	0	356
79.0	1.808825	351	1	364
80.0	1.808825	366	0	360
81.0	1.808825	377	0	387
82.0	1.808825	357	0	327
83.0	1.808825	328	0	323
84.0	1.808825	310	1	320
85.0	1.808825	341	0	324
86.0	1.808825	334	0	347
87.0	1.808825	290	1	267
88.0	1.808825	256	0	280
89.0	1.808825	305	0	285
90.0	1.808825	303	0	289
91.0	1.808825	285	1	262
92.0	1.808825	268	0	276
93.0	1.808825	288	0	307
94.0	1.808825	259	1	232
95.0	1.808825	247	0	269
96.0	1.808825	251	0	265
97.0	1.808825	261	0	230
98.0	1.808825	243	0	214
