## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 03_addRG/bam/APOE_3M_40.FCHJKY5BBXX_L7_IGATCAG.bam --OUTPUT 04_markDuplicates/bam/APOE_3M_40.FCHJKY5BBXX_L7_IGATCAG.bam --METRICS_FILE 04_markDuplicates/metrics/APOE_3M_40.FCHJKY5BBXX_L7_IGATCAG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Oct 11 14:36:59 ACDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	46691468	12157172	0	0	16002807	365081	0.342735	52105959

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.004873	25775666	0	25981626
2.0	1.415025	3628332	315200	3478534
3.0	1.582435	659630	12128	618656
4.0	1.650765	194131	2433	184729
5.0	1.678655	89675	1028	87483
6.0	1.690039	54066	517	53041
7.0	1.694685	37712	291	37226
8.0	1.696582	27897	232	27532
9.0	1.697356	21900	140	21795
10.0	1.697672	17916	88	17641
11.0	1.697801	14607	56	14524
12.0	1.697853	12420	62	12348
13.0	1.697875	10711	35	10678
14.0	1.697884	9214	33	9080
15.0	1.697887	8270	23	8234
16.0	1.697889	7341	22	7265
17.0	1.697889	6593	22	6511
18.0	1.697889	5824	19	5768
19.0	1.69789	5316	12	5335
20.0	1.69789	4779	8	4722
21.0	1.69789	4437	8	4441
22.0	1.69789	4044	5	3993
23.0	1.69789	3663	6	3596
24.0	1.69789	3283	5	3296
25.0	1.69789	3173	6	3174
26.0	1.69789	2950	4	2931
27.0	1.69789	2691	1	2645
28.0	1.69789	2536	0	2512
29.0	1.69789	2405	0	2406
30.0	1.69789	2240	2	2216
31.0	1.69789	2096	1	2108
32.0	1.69789	1989	2	1979
33.0	1.69789	1924	2	1910
34.0	1.69789	1769	1	1740
35.0	1.69789	1710	3	1694
36.0	1.69789	1647	0	1621
37.0	1.69789	1456	2	1480
38.0	1.69789	1465	0	1452
39.0	1.69789	1442	1	1430
40.0	1.69789	1306	1	1275
41.0	1.69789	1299	0	1299
42.0	1.69789	1194	0	1183
43.0	1.69789	1148	0	1135
44.0	1.69789	1079	1	1062
45.0	1.69789	1062	0	1035
46.0	1.69789	962	2	1000
47.0	1.69789	1023	0	1014
48.0	1.69789	987	1	971
49.0	1.69789	876	1	887
50.0	1.69789	882	0	878
51.0	1.69789	830	0	792
52.0	1.69789	766	0	751
53.0	1.69789	737	3	724
54.0	1.69789	668	0	683
55.0	1.69789	685	0	673
56.0	1.69789	706	0	702
57.0	1.69789	684	0	701
58.0	1.69789	656	0	620
59.0	1.69789	572	0	595
60.0	1.69789	604	1	572
61.0	1.69789	547	0	548
62.0	1.69789	557	0	559
63.0	1.69789	542	0	540
64.0	1.69789	541	1	532
65.0	1.69789	540	0	547
66.0	1.69789	490	0	494
67.0	1.69789	513	0	496
68.0	1.69789	470	0	487
69.0	1.69789	480	0	443
70.0	1.69789	451	1	439
71.0	1.69789	434	1	462
72.0	1.69789	426	0	403
73.0	1.69789	388	0	387
74.0	1.69789	386	0	393
75.0	1.69789	392	0	377
76.0	1.69789	359	0	362
77.0	1.69789	352	0	339
78.0	1.69789	360	1	360
79.0	1.69789	335	0	320
80.0	1.69789	308	0	306
81.0	1.69789	302	0	320
82.0	1.69789	333	1	346
83.0	1.69789	287	0	260
84.0	1.69789	295	0	291
85.0	1.69789	287	0	285
86.0	1.69789	279	0	280
87.0	1.69789	276	0	281
88.0	1.69789	290	0	287
89.0	1.69789	294	0	297
90.0	1.69789	268	2	248
91.0	1.69789	247	0	265
92.0	1.69789	273	0	260
93.0	1.69789	232	0	220
94.0	1.69789	225	0	238
95.0	1.69789	234	0	217
96.0	1.69789	233	0	234
97.0	1.69789	225	0	226
98.0	1.69789	220	0	226
99.0	1.69789	208	0	213
100.0	1.69789	200	0	182
101.0	0	192	0	199
102.0	0	188	1	185
103.0	0	190	0	199
104.0	0	208	0	196
105.0	0	183	0	181
106.0	0	180	0	169
107.0	0	172	0	167
108.0	0	180	0	166
109.0	0	157	0	179
110.0	0	191	0	182
111.0	0	181	0	197
112.0	0	169	0	163
113.0	0	153	0	166
114.0	0	168	0	158
115.0	0	156	0	160
116.0	0	157	0	180
117.0	0	180	0	160
118.0	0	176	0	150
119.0	0	137	0	141
120.0	0	152	0	150
121.0	0	128	0	120
122.0	0	138	0	126
123.0	0	120	0	137
124.0	0	117	0	103
125.0	0	124	0	135
126.0	0	123	0	126
127.0	0	133	0	136
128.0	0	134	0	128
129.0	0	141	0	146
130.0	0	139	0	122
131.0	0	116	0	115
132.0	0	111	0	118
133.0	0	109	0	106
134.0	0	116	0	118
135.0	0	101	0	105
136.0	0	126	0	132
137.0	0	118	0	100
138.0	0	90	0	110
139.0	0	119	0	121
140.0	0	105	0	117
141.0	0	124	0	102
142.0	0	103	0	100
143.0	0	94	0	93
144.0	0	106	0	97
145.0	0	100	0	102
146.0	0	100	0	96
147.0	0	107	0	97
148.0	0	89	0	102
149.0	0	81	0	111
150.0	0	118	0	84
151.0	0	91	0	72
152.0	0	75	0	75
153.0	0	86	0	94
154.0	0	80	0	81
155.0	0	89	0	110
156.0	0	82	0	84
157.0	0	92	0	90
158.0	0	94	0	81
159.0	0	78	0	83
160.0	0	92	0	95
161.0	0	84	0	89
162.0	0	90	0	82
163.0	0	88	0	74
164.0	0	70	0	63
165.0	0	62	0	77
