## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 03_addRG/bam/APOE_3M_45.FCHJKY5BBXX_L8_ICGTACG.bam --OUTPUT 04_markDuplicates/bam/APOE_3M_45.FCHJKY5BBXX_L8_ICGTACG.bam --METRICS_FILE 04_markDuplicates/metrics/APOE_3M_45.FCHJKY5BBXX_L8_ICGTACG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Oct 11 14:42:23 ACDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	54469331	11309154	0	0	13665607	603053	0.250886	92271137

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.008217	35020713	0	35417389
2.0	1.566921	4345216	548390	4040067
3.0	1.876528	761311	17104	693393
4.0	2.048096	233114	2271	219363
5.0	2.143171	109736	894	105657
6.0	2.195857	65240	424	63635
7.0	2.225053	43722	256	42997
8.0	2.241232	31751	147	31090
9.0	2.250198	23873	106	23471
10.0	2.255166	18687	72	18310
11.0	2.257919	14857	43	14725
12.0	2.259445	12603	29	12349
13.0	2.26029	10691	18	10521
14.0	2.260759	8958	21	8843
15.0	2.261018	7673	23	7574
16.0	2.261162	6643	18	6543
17.0	2.261242	5903	13	5896
18.0	2.261286	5283	6	5184
19.0	2.261311	4773	8	4704
20.0	2.261324	4229	8	4184
21.0	2.261332	3760	9	3773
22.0	2.261336	3465	7	3336
23.0	2.261338	3138	5	3087
24.0	2.261339	2879	2	2861
25.0	2.26134	2560	0	2570
26.0	2.261341	2396	0	2334
27.0	2.261341	2191	1	2204
28.0	2.261341	2083	0	2047
29.0	2.261341	1929	1	1947
30.0	2.261341	1928	2	1789
31.0	2.261341	1653	2	1648
32.0	2.261341	1489	1	1466
33.0	2.261341	1470	0	1492
34.0	2.261341	1331	1	1314
35.0	2.261341	1281	0	1295
36.0	2.261341	1263	1	1204
37.0	2.261341	1150	1	1153
38.0	2.261341	1052	1	1006
39.0	2.261341	977	1	972
40.0	2.261341	918	0	921
41.0	2.261341	888	1	861
42.0	2.261341	856	0	860
43.0	2.261341	851	1	822
44.0	2.261341	796	3	825
45.0	2.261341	732	0	686
46.0	2.261341	706	0	713
47.0	2.261341	671	1	659
48.0	2.261341	625	1	632
49.0	2.261341	604	0	579
50.0	2.261341	593	0	601
51.0	2.261341	597	1	572
52.0	2.261341	563	2	568
53.0	2.261341	539	0	513
54.0	2.261341	528	0	548
55.0	2.261341	470	0	445
56.0	2.261341	463	0	464
57.0	2.261341	443	0	441
58.0	2.261341	451	0	447
59.0	2.261341	417	0	406
60.0	2.261341	387	0	356
61.0	2.261341	335	0	338
62.0	2.261341	341	0	344
63.0	2.261341	361	1	356
64.0	2.261341	350	0	331
65.0	2.261341	333	0	338
66.0	2.261341	323	0	324
