## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 03_addRG/bam/APOE_3M_19.FCHJKY5BBXX_L4_IGTGGCC.bam --OUTPUT 04_markDuplicates/bam/APOE_3M_19.FCHJKY5BBXX_L4_IGTGGCC.bam --METRICS_FILE 04_markDuplicates/metrics/APOE_3M_19.FCHJKY5BBXX_L4_IGTGGCC.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Oct 11 14:41:45 ACDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	55762291	13003536	0	0	18169317	789912	0.325835	67443481

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.009246	31117991	0	31573226
2.0	1.450737	4793578	671868	4466947
3.0	1.643866	904227	28489	811402
4.0	1.72835	263717	5258	241904
5.0	1.765307	117891	2166	111901
6.0	1.781473	69283	1199	67100
7.0	1.788546	46930	701	45677
8.0	1.791639	34292	455	33700
9.0	1.792992	26452	312	25904
10.0	1.793584	21098	250	20684
11.0	1.793843	17304	160	16991
12.0	1.793957	14211	129	14027
13.0	1.794006	12382	92	12169
14.0	1.794028	10526	89	10435
15.0	1.794037	9406	50	9210
16.0	1.794042	8194	54	8085
17.0	1.794043	7406	60	7261
18.0	1.794044	6561	39	6474
19.0	1.794045	5845	33	5794
20.0	1.794045	5291	36	5171
21.0	1.794045	4781	25	4714
22.0	1.794045	4385	25	4337
23.0	1.794045	4014	12	4005
24.0	1.794045	3737	11	3719
25.0	1.794045	3487	14	3358
26.0	1.794045	3208	17	3213
27.0	1.794045	3003	9	2895
28.0	1.794045	2637	8	2658
29.0	1.794045	2633	14	2573
30.0	1.794045	2446	7	2401
31.0	1.794045	2185	8	2109
32.0	1.794045	2068	6	2126
33.0	1.794045	1967	6	1905
34.0	1.794045	1827	3	1803
35.0	1.794045	1801	5	1727
36.0	1.794045	1687	4	1681
37.0	1.794045	1605	9	1634
38.0	1.794045	1568	2	1519
39.0	1.794045	1483	5	1500
40.0	1.794045	1397	3	1398
41.0	1.794045	1375	2	1290
42.0	1.794045	1242	1	1225
43.0	1.794045	1194	3	1215
44.0	1.794045	1089	0	1050
45.0	1.794045	1106	2	1109
46.0	1.794045	1053	2	998
47.0	1.794045	958	2	974
48.0	1.794045	946	5	912
49.0	1.794045	953	2	952
50.0	1.794045	914	1	848
51.0	1.794045	830	1	853
52.0	1.794045	802	1	817
53.0	1.794045	765	2	746
54.0	1.794045	763	0	744
55.0	1.794045	727	2	714
56.0	1.794045	711	2	698
57.0	1.794045	708	0	638
58.0	1.794045	612	0	673
59.0	1.794045	678	2	614
60.0	1.794045	593	1	601
61.0	1.794045	583	0	571
62.0	1.794045	540	1	553
63.0	1.794045	538	2	544
64.0	1.794045	561	0	516
65.0	1.794045	504	1	550
