## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_2.FCHJKY5BBXX_L1_ITTAGGC.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_2.FCHJKY5BBXX_L1_ITTAGGC.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_2.FCHJKY5BBXX_L1_ITTAGGC.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 25 15:49:18 ACDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	48202771	11705794	0	0	14887528	562529	0.308852	62381333

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.007832	28968487	0	29298388
2.0	1.473208	3209991	468088	2963562
3.0	1.6881	549138	24173	488560
4.0	1.787328	170887	4218	157250
5.0	1.833147	83727	1669	79627
6.0	1.854305	51466	756	50004
7.0	1.864075	36345	504	35669
8.0	1.868586	27563	299	27156
9.0	1.870669	21563	199	21220
10.0	1.871631	17355	142	17147
11.0	1.872075	14730	131	14540
12.0	1.87228	12387	115	12242
13.0	1.872375	10715	82	10611
14.0	1.872419	9261	50	9116
15.0	1.872439	8166	53	8066
16.0	1.872448	7179	44	7086
17.0	1.872452	6515	35	6519
18.0	1.872454	5876	23	5811
19.0	1.872455	5250	17	5178
20.0	1.872456	4718	19	4693
21.0	1.872456	4389	18	4297
22.0	1.872456	3887	10	3832
23.0	1.872456	3585	12	3589
24.0	1.872456	3381	16	3307
25.0	1.872456	3108	9	3087
26.0	1.872456	2927	9	2895
27.0	1.872456	2742	7	2698
28.0	1.872456	2456	4	2454
29.0	1.872456	2328	4	2278
30.0	1.872456	2284	7	2310
31.0	1.872456	2115	4	2058
32.0	1.872456	1946	3	1951
33.0	1.872456	1845	5	1787
34.0	1.872456	1775	2	1806
35.0	1.872456	1706	5	1650
36.0	1.872456	1565	3	1528
37.0	1.872456	1450	2	1458
38.0	1.872456	1432	1	1387
39.0	1.872456	1411	1	1384
40.0	1.872456	1227	3	1313
41.0	1.872456	1294	1	1197
42.0	1.872456	1131	1	1151
43.0	1.872456	1109	4	1081
44.0	1.872456	1072	1	1040
45.0	1.872456	968	4	1044
46.0	1.872456	1058	3	998
47.0	1.872456	922	0	902
48.0	1.872456	896	2	888
49.0	1.872456	879	3	836
50.0	1.872456	810	1	817
51.0	1.872456	825	1	806
52.0	1.872456	779	1	783
53.0	1.872456	716	2	706
54.0	1.872456	706	0	682
55.0	1.872456	705	2	715
56.0	1.872456	640	0	646
57.0	1.872456	651	0	651
58.0	1.872456	645	3	617
59.0	1.872456	593	2	587
60.0	1.872456	601	0	595
61.0	1.872456	545	1	509
62.0	1.872456	526	0	529
63.0	1.872456	521	4	543
64.0	1.872456	528	1	536
65.0	1.872456	534	0	536
66.0	1.872456	503	1	476
67.0	1.872456	480	1	469
68.0	1.872456	444	0	449
69.0	1.872456	426	0	394
70.0	1.872456	435	0	434
71.0	1.872456	377	1	384
72.0	1.872456	403	1	397
73.0	1.872456	406	1	408
74.0	1.872456	363	0	346
75.0	1.872456	354	3	353
76.0	1.872456	385	0	368
77.0	1.872456	320	0	358
78.0	1.872456	352	0	335
79.0	1.872456	336	0	318
80.0	1.872456	314	1	345
81.0	1.872456	358	0	349
82.0	1.872456	305	0	293
83.0	1.872456	326	0	329
84.0	1.872456	318	0	314
85.0	1.872456	301	0	308
86.0	1.872456	306	0	287
87.0	1.872456	294	0	276
88.0	1.872456	270	0	258
89.0	1.872456	250	0	262
90.0	1.872456	253	1	232
91.0	1.872456	220	0	244
92.0	1.872456	238	0	269
93.0	1.872456	253	0	238
94.0	1.872456	222	2	228
95.0	1.872456	262	2	217
96.0	1.872456	220	0	216
97.0	1.872456	218	0	203
98.0	1.872456	196	1	195
99.0	1.872456	203	0	195
100.0	1.872456	188	0	204
101.0	0	208	0	183
102.0	0	179	0	181
103.0	0	182	0	185
104.0	0	174	0	183
105.0	0	191	0	177
106.0	0	170	0	175
107.0	0	160	1	188
108.0	0	193	0	180
109.0	0	180	2	168
110.0	0	179	0	177
111.0	0	167	0	145
112.0	0	139	0	171
113.0	0	159	0	152
114.0	0	168	0	153
115.0	0	162	0	157
116.0	0	151	1	137
117.0	0	126	1	130
118.0	0	129	0	128
119.0	0	143	0	143
120.0	0	128	0	128
121.0	0	134	0	133
122.0	0	145	0	136
123.0	0	130	1	158
124.0	0	141	0	125
125.0	0	129	0	132
126.0	0	132	0	119
127.0	0	118	0	127
128.0	0	131	0	109
129.0	0	119	0	134
130.0	0	115	0	105
131.0	0	134	0	121
132.0	0	82	0	94
133.0	0	113	0	108
134.0	0	111	0	110
135.0	0	102	0	112
136.0	0	105	0	99
137.0	0	108	0	101
138.0	0	110	0	88
139.0	0	101	0	108
140.0	0	82	0	95
141.0	0	98	0	94
142.0	0	103	0	79
143.0	0	80	0	93
144.0	0	89	0	90
145.0	0	81	0	88
146.0	0	91	0	100
147.0	0	111	0	83
148.0	0	86	0	109
149.0	0	85	0	89
150.0	0	88	0	85
151.0	0	93	0	81
152.0	0	91	0	78
153.0	0	81	0	79
154.0	0	80	0	78
155.0	0	73	0	74
156.0	0	60	0	73
157.0	0	77	0	70
158.0	0	68	0	55
159.0	0	71	0	79
160.0	0	73	0	57
161.0	0	74	0	61
162.0	0	62	0	85
163.0	0	71	0	84
164.0	0	74	0	69
165.0	0	63	0	66
166.0	0	65	0	58
167.0	0	69	0	63
168.0	0	66	0	54
169.0	0	64	0	51
170.0	0	51	0	70
171.0	0	59	0	51
172.0	0	56	0	70
173.0	0	51	0	53
174.0	0	66	0	72
175.0	0	71	0	55
176.0	0	54	0	67
177.0	0	57	0	44
178.0	0	67	0	59
179.0	0	57	0	64
180.0	0	59	1	66
181.0	0	53	0	51
182.0	0	58	0	65
183.0	0	52	0	50
184.0	0	48	0	40
185.0	0	59	0	52
186.0	0	53	0	48
187.0	0	48	0	41
188.0	0	65	0	45
189.0	0	34	0	46
190.0	0	44	0	43
191.0	0	36	0	51
192.0	0	48	0	36
193.0	0	49	0	54
194.0	0	38	0	42
195.0	0	41	0	59
196.0	0	48	1	46
197.0	0	51	0	33
198.0	0	47	0	45
199.0	0	43	0	35
200.0	0	31	0	34
201.0	0	47	0	36
202.0	0	35	0	50
203.0	0	44	0	40
204.0	0	40	0	49
205.0	0	41	0	37
206.0	0	40	0	36
207.0	0	36	0	39
208.0	0	33	0	38
209.0	0	44	0	38
210.0	0	43	0	48
211.0	0	35	1	42
212.0	0	47	0	45
213.0	0	37	0	41
214.0	0	48	0	33
215.0	0	44	0	36
216.0	0	34	0	32
217.0	0	38	0	33
218.0	0	25	0	30
219.0	0	38	1	36
220.0	0	29	0	45
221.0	0	32	0	30
222.0	0	39	0	25
223.0	0	26	0	26
224.0	0	41	0	31
225.0	0	28	0	30
226.0	0	26	0	40
227.0	0	29	0	29
228.0	0	22	0	29
229.0	0	41	0	35
230.0	0	32	0	28
231.0	0	35	0	28
232.0	0	39	0	27
233.0	0	10	0	31
234.0	0	38	0	27
235.0	0	20	0	37
236.0	0	34	0	30
237.0	0	31	0	24
238.0	0	25	0	35
239.0	0	35	0	35
240.0	0	27	0	31
241.0	0	36	0	23
242.0	0	33	0	31
243.0	0	29	0	26
244.0	0	23	0	24
245.0	0	24	0	28
246.0	0	29	0	35
247.0	0	34	0	26
248.0	0	24	0	29
249.0	0	37	0	23
250.0	0	21	0	26
251.0	0	27	0	31
252.0	0	30	0	26
253.0	0	18	0	26
254.0	0	27	0	30
255.0	0	34	0	26
256.0	0	20	0	25
257.0	0	29	0	27
258.0	0	17	0	18
259.0	0	27	0	33
260.0	0	30	0	33
261.0	0	37	0	23
262.0	0	28	0	17
263.0	0	23	0	25
264.0	0	22	0	23
265.0	0	25	0	23
266.0	0	23	0	18
267.0	0	25	0	24
268.0	0	16	0	19
269.0	0	20	0	19
270.0	0	22	0	19
271.0	0	12	0	24
272.0	0	23	0	26
273.0	0	24	0	14
274.0	0	24	0	18
275.0	0	27	0	26
276.0	0	8	0	31
277.0	0	21	0	23
278.0	0	22	0	19
279.0	0	25	0	25
280.0	0	29	0	21
281.0	0	24	0	13
282.0	0	18	0	19
283.0	0	21	0	18
284.0	0	23	0	17
285.0	0	19	0	22
286.0	0	18	0	15
287.0	0	14	0	15
288.0	0	14	0	25
289.0	0	15	0	22
290.0	0	20	0	14
291.0	0	20	0	19
292.0	0	22	0	20
293.0	0	15	0	14
294.0	0	23	0	27
295.0	0	18	0	21
296.0	0	26	0	20
297.0	0	13	0	12
298.0	0	12	0	10
299.0	0	18	0	16
300.0	0	24	0	14
301.0	0	16	0	17
302.0	0	11	0	23
303.0	0	22	0	11
304.0	0	21	0	17
305.0	0	17	0	22
306.0	0	11	0	16
307.0	0	22	0	12
308.0	0	14	0	15
309.0	0	13	0	12
310.0	0	14	0	17
311.0	0	10	0	20
312.0	0	23	0	13
313.0	0	17	0	16
314.0	0	10	0	15
315.0	0	12	0	17
316.0	0	14	0	16
317.0	0	18	0	14
318.0	0	13	0	14
319.0	0	17	0	17
320.0	0	20	0	20
321.0	0	11	0	15
322.0	0	22	0	12
323.0	0	10	0	9
324.0	0	12	0	15
325.0	0	19	0	21
326.0	0	15	0	17
327.0	0	19	0	17
328.0	0	9	0	13
329.0	0	13	0	14
330.0	0	12	0	10
331.0	0	17	0	19
332.0	0	19	0	12
333.0	0	20	0	13
334.0	0	11	0	16
335.0	0	10	0	15
336.0	0	11	0	10
337.0	0	15	0	9
338.0	0	13	0	15
339.0	0	13	0	16
340.0	0	13	0	8
341.0	0	14	0	6
342.0	0	12	0	11
343.0	0	15	0	10
344.0	0	6	0	8
345.0	0	10	0	13
346.0	0	9	0	19
347.0	0	8	0	10
348.0	0	14	0	13
349.0	0	6	0	7
350.0	0	16	0	10
351.0	0	9	0	15
352.0	0	9	0	11
353.0	0	17	0	18
354.0	0	10	0	10
355.0	0	12	0	11
356.0	0	11	0	7
357.0	0	14	0	10
358.0	0	8	0	7
359.0	0	12	0	12
360.0	0	10	0	7
361.0	0	10	0	13
362.0	0	10	0	9
363.0	0	16	0	14
364.0	0	10	0	8
365.0	0	10	0	11
366.0	0	8	0	11
367.0	0	6	0	15
368.0	0	13	0	6
369.0	0	14	0	11
370.0	0	13	0	9
371.0	0	8	0	7
372.0	0	13	0	13
373.0	0	7	0	10
374.0	0	11	0	10
375.0	0	6	0	12
376.0	0	9	0	4
377.0	0	13	0	7
378.0	0	8	0	8
379.0	0	8	0	13
380.0	0	8	0	10
381.0	0	6	0	12
382.0	0	8	0	9
383.0	0	9	0	7
384.0	0	10	0	7
385.0	0	11	0	16
386.0	0	10	0	10
387.0	0	11	0	6
388.0	0	11	0	10
389.0	0	11	0	10
390.0	0	11	0	8
391.0	0	9	0	8
392.0	0	10	0	4
393.0	0	7	0	7
394.0	0	7	0	13
395.0	0	9	0	10
396.0	0	6	0	7
397.0	0	10	0	8
398.0	0	9	0	9
399.0	0	9	0	9
400.0	0	10	0	8
401.0	0	6	0	8
402.0	0	9	0	12
403.0	0	8	0	5
404.0	0	9	0	5
405.0	0	2	0	10
406.0	0	4	0	6
407.0	0	8	0	5
408.0	0	8	0	4
409.0	0	12	0	9
410.0	0	7	0	11
411.0	0	10	0	7
412.0	0	8	0	2
413.0	0	4	0	5
414.0	0	6	0	6
415.0	0	2	0	8
416.0	0	5	0	8
417.0	0	10	0	12
418.0	0	5	0	7
419.0	0	9	0	3
420.0	0	10	0	12
421.0	0	8	0	8
422.0	0	4	0	11
423.0	0	9	0	7
424.0	0	12	0	9
425.0	0	10	0	8
426.0	0	6	0	5
427.0	0	7	0	8
428.0	0	7	0	5
429.0	0	6	0	5
430.0	0	9	0	10
431.0	0	5	0	11
432.0	0	8	0	5
433.0	0	11	0	8
434.0	0	4	0	9
435.0	0	4	0	4
436.0	0	12	0	2
437.0	0	4	0	9
438.0	0	5	0	12
439.0	0	6	0	13
440.0	0	10	0	3
441.0	0	8	0	6
442.0	0	10	0	5
443.0	0	9	0	6
444.0	0	4	0	4
445.0	0	8	0	4
446.0	0	5	0	5
447.0	0	3	0	12
448.0	0	5	0	2
449.0	0	8	0	10
450.0	0	6	0	10
451.0	0	8	0	5
452.0	0	4	0	5
453.0	0	5	0	5
454.0	0	9	0	6
455.0	0	6	0	7
456.0	0	9	0	6
457.0	0	5	0	4
458.0	0	7	0	7
459.0	0	4	0	4
460.0	0	6	0	1
461.0	0	4	0	3
462.0	0	6	0	4
463.0	0	4	0	5
464.0	0	3	0	5
465.0	0	4	0	6
466.0	0	4	0	3
467.0	0	5	0	6
468.0	0	6	0	2
469.0	0	2	0	4
470.0	0	6	0	5
471.0	0	7	0	7
472.0	0	5	0	1
473.0	0	2	0	3
474.0	0	6	0	9
475.0	0	5	0	5
476.0	0	3	0	5
477.0	0	3	0	2
478.0	0	5	0	8
479.0	0	4	0	8
480.0	0	5	0	6
481.0	0	6	0	4
482.0	0	4	0	4
483.0	0	6	0	5
484.0	0	5	0	3
485.0	0	8	0	11
486.0	0	6	0	7
487.0	0	1	0	8
488.0	0	3	0	7
489.0	0	9	0	2
490.0	0	7	0	5
491.0	0	8	0	3
492.0	0	2	0	7
493.0	0	10	0	5
494.0	0	4	0	5
495.0	0	6	0	7
496.0	0	7	0	3
497.0	0	5	0	4
498.0	0	4	0	7
499.0	0	8	0	6
500.0	0	6	0	5
501.0	0	3	0	2
502.0	0	4	0	5
503.0	0	5	0	6
504.0	0	4	0	3
505.0	0	5	0	4
506.0	0	4	0	4
507.0	0	2	0	5
508.0	0	7	0	1
509.0	0	6	0	6
510.0	0	7	0	6
511.0	0	5	0	3
512.0	0	2	0	7
513.0	0	8	0	5
514.0	0	2	0	3
515.0	0	5	0	4
516.0	0	4	0	8
517.0	0	3	0	3
518.0	0	3	0	5
519.0	0	4	0	5
520.0	0	3	0	6
521.0	0	7	0	6
522.0	0	6	0	2
523.0	0	7	0	6
524.0	0	4	0	3
525.0	0	2	0	5
526.0	0	3	0	3
527.0	0	4	0	5
528.0	0	3	0	7
529.0	0	4	0	7
530.0	0	5	0	4
531.0	0	7	0	4
532.0	0	7	0	4
533.0	0	3	0	1
534.0	0	5	0	5
535.0	0	6	0	4
536.0	0	4	0	7
537.0	0	2	0	5
538.0	0	6	0	5
