## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_27.FCHJKY5BBXX_L5_IACTTGA.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_27.FCHJKY5BBXX_L5_IACTTGA.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_27.FCHJKY5BBXX_L5_IACTTGA.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Jan 30 19:15:28 ACDT 2023

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	61520639	14097972	0	0	17794300	682759	0.289241	86744215

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.007713	37351388	0	37765490
2.0	1.503536	4776797	593631	4472865
3.0	1.747496	836874	25755	755948
4.0	1.86753	246087	4095	228002
5.0	1.926591	113068	1574	108143
6.0	1.95565	68241	739	66494
7.0	1.969948	46402	447	45471
8.0	1.976984	34169	266	33565
9.0	1.980445	26625	199	26281
10.0	1.982148	21276	126	21027
11.0	1.982986	17651	106	17496
12.0	1.983398	14940	69	14750
13.0	1.983601	12616	41	12442
14.0	1.983701	10975	40	10845
15.0	1.98375	9511	30	9396
16.0	1.983774	8540	30	8489
17.0	1.983786	7521	26	7382
18.0	1.983792	6798	21	6774
19.0	1.983795	6015	14	5948
20.0	1.983796	5547	18	5514
21.0	1.983797	5117	12	4968
22.0	1.983797	4693	5	4656
23.0	1.983798	4183	8	4119
24.0	1.983798	3865	6	3891
25.0	1.983798	3677	4	3620
26.0	1.983798	3424	4	3355
27.0	1.983798	3145	8	3185
28.0	1.983798	2938	3	2877
29.0	1.983798	2701	3	2691
30.0	1.983798	2651	4	2587
31.0	1.983798	2418	6	2371
32.0	1.983798	2264	2	2265
33.0	1.983798	2129	4	2122
34.0	1.983798	1966	1	1921
35.0	1.983798	1869	2	1861
36.0	1.983798	1754	1	1739
37.0	1.983798	1690	0	1687
38.0	1.983798	1649	1	1563
39.0	1.983798	1567	0	1544
40.0	1.983798	1474	0	1508
41.0	1.983798	1355	0	1312
42.0	1.983798	1325	1	1335
43.0	1.983798	1285	1	1235
44.0	1.983798	1174	3	1193
45.0	1.983798	1159	1	1126
46.0	1.983798	1087	0	1093
47.0	1.983798	1100	0	1034
48.0	1.983798	982	2	1032
49.0	1.983798	924	2	933
50.0	1.983798	951	0	898
51.0	1.983798	878	0	887
52.0	1.983798	853	0	829
53.0	1.983798	812	0	817
54.0	1.983798	838	0	818
55.0	1.983798	766	0	810
56.0	1.983798	809	1	784
57.0	1.983798	722	0	722
58.0	1.983798	744	0	699
59.0	1.983798	628	1	639
60.0	1.983798	670	0	651
61.0	1.983798	656	0	636
62.0	1.983798	606	1	599
63.0	1.983798	582	0	580
64.0	1.983798	565	0	553
65.0	1.983798	533	0	553
