## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_28.FCHJKY5BBXX_L5_IGATCAG.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_28.FCHJKY5BBXX_L5_IGATCAG.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_28.FCHJKY5BBXX_L5_IGATCAG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 25 16:08:06 ACDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	52449953	11660084	0	0	14545944	537757	0.27733	77969782

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.007265	32759228	0	33092364
2.0	1.521304	3848752	471109	3598968
3.0	1.783634	659316	19477	597903
4.0	1.917509	200409	3118	187007
5.0	1.985829	94798	1158	91186
6.0	2.020695	57981	556	56676
7.0	2.038489	39598	320	38773
8.0	2.047569	29564	195	29309
9.0	2.052203	23063	127	22693
10.0	2.054568	18745	99	18484
11.0	2.055775	15363	76	15153
12.0	2.056391	12736	53	12664
13.0	2.056705	10957	42	10806
14.0	2.056865	9485	34	9347
15.0	2.056947	8224	18	8144
16.0	2.056989	7243	18	7150
17.0	2.05701	6350	10	6256
18.0	2.057021	5766	10	5702
19.0	2.057027	5143	6	5114
20.0	2.05703	4679	8	4637
21.0	2.057031	4246	10	4233
22.0	2.057032	3825	8	3777
23.0	2.057032	3652	4	3639
24.0	2.057032	3282	4	3178
25.0	2.057032	3045	3	3060
26.0	2.057033	2821	4	2773
27.0	2.057033	2534	8	2535
28.0	2.057033	2507	1	2439
29.0	2.057033	2296	3	2321
30.0	2.057033	2056	2	2026
31.0	2.057033	1955	3	1945
32.0	2.057033	1825	4	1770
33.0	2.057033	1799	2	1840
34.0	2.057033	1737	0	1713
35.0	2.057033	1576	0	1508
36.0	2.057033	1409	1	1404
37.0	2.057033	1363	0	1373
38.0	2.057033	1376	2	1346
39.0	2.057033	1263	1	1243
40.0	2.057033	1223	1	1242
41.0	2.057033	1147	0	1170
42.0	2.057033	1268	0	1167
43.0	2.057033	1013	0	1057
44.0	2.057033	995	0	965
45.0	2.057033	1001	1	987
46.0	2.057033	901	0	868
47.0	2.057033	835	0	831
48.0	2.057033	779	1	792
49.0	2.057033	793	1	785
50.0	2.057033	786	1	771
51.0	2.057033	785	0	774
52.0	2.057033	705	1	695
53.0	2.057033	713	0	711
54.0	2.057033	627	1	640
55.0	2.057033	684	0	643
56.0	2.057033	627	0	600
57.0	2.057033	570	1	578
58.0	2.057033	562	0	563
59.0	2.057033	508	0	509
60.0	2.057033	525	0	517
61.0	2.057033	522	0	508
62.0	2.057033	496	0	478
63.0	2.057033	470	0	495
64.0	2.057033	457	1	452
65.0	2.057033	433	0	431
