## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_46.FCHJKY5BBXX_L8_IGAGTGG.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_46.FCHJKY5BBXX_L8_IGAGTGG.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_46.FCHJKY5BBXX_L8_IGAGTGG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Jan 30 18:32:17 ACDT 2023

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	56183050	12368480	0	0	16626411	630099	0.295933	76887597

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.007702	33207438	0	33587749
2.0	1.492975	4698019	556241	4419649
3.0	1.726665	882327	19750	808628
4.0	1.839202	267579	3272	251023
5.0	1.893395	123354	1336	118120
6.0	1.919493	71119	700	69352
7.0	1.93206	47777	405	47031
8.0	1.938113	34494	257	33526
9.0	1.941027	26085	191	25758
10.0	1.942431	20560	144	20202
11.0	1.943107	16807	94	16606
12.0	1.943432	13883	66	13614
13.0	1.943589	11451	54	11397
14.0	1.943664	10099	46	9932
15.0	1.943701	8698	28	8609
16.0	1.943718	7615	25	7467
17.0	1.943726	6733	15	6617
18.0	1.943731	5922	17	5936
19.0	1.943733	5408	11	5280
20.0	1.943733	4686	16	4585
21.0	1.943734	4378	11	4395
22.0	1.943734	4033	8	3944
23.0	1.943734	3626	6	3617
24.0	1.943734	3327	11	3213
25.0	1.943734	3044	5	3051
26.0	1.943734	2784	9	2695
27.0	1.943734	2541	3	2562
28.0	1.943734	2444	4	2445
29.0	1.943734	2307	9	2294
30.0	1.943734	2141	3	2084
31.0	1.943734	2023	3	2028
32.0	1.943734	1873	5	1821
33.0	1.943734	1800	5	1811
34.0	1.943734	1660	2	1648
35.0	1.943734	1553	1	1525
36.0	1.943734	1515	1	1494
37.0	1.943734	1377	5	1315
38.0	1.943734	1339	2	1334
39.0	1.943734	1245	1	1263
40.0	1.943734	1217	2	1206
41.0	1.943734	1161	2	1154
42.0	1.943734	1119	0	1091
43.0	1.943734	1039	0	1047
44.0	1.943734	1049	0	981
45.0	1.943734	884	2	864
46.0	1.943734	848	2	850
47.0	1.943734	800	0	804
48.0	1.943734	753	0	756
49.0	1.943734	787	0	758
50.0	1.943734	706	0	733
51.0	1.943734	721	1	701
52.0	1.943734	660	0	658
53.0	1.943734	709	0	677
54.0	1.943734	614	1	647
55.0	1.943734	645	0	630
56.0	1.943734	615	0	607
57.0	1.943734	574	0	521
58.0	1.943734	561	0	547
59.0	1.943734	508	1	505
60.0	1.943734	487	0	521
61.0	1.943734	481	0	479
62.0	1.943734	508	1	476
63.0	1.943734	465	1	485
64.0	1.943734	452	0	438
65.0	1.943734	441	0	418
66.0	1.943734	434	0	427
67.0	1.943734	406	0	363
68.0	1.943734	357	0	400
69.0	1.943734	374	0	355
70.0	1.943734	346	0	373
71.0	1.943734	370	1	365
72.0	1.943734	354	0	349
73.0	1.943734	341	0	319
74.0	1.943734	360	0	356
75.0	1.943734	295	1	336
76.0	1.943734	336	0	299
77.0	1.943734	314	1	301
78.0	1.943734	316	0	303
79.0	1.943734	286	0	318
80.0	1.943734	291	1	256
81.0	1.943734	274	0	250
82.0	1.943734	274	0	284
83.0	1.943734	271	1	269
84.0	1.943734	255	0	267
85.0	1.943734	233	1	240
86.0	1.943734	247	0	248
87.0	1.943734	260	0	225
88.0	1.943734	224	0	225
89.0	1.943734	236	1	260
90.0	1.943734	237	0	207
91.0	1.943734	216	0	215
92.0	1.943734	191	1	206
93.0	1.943734	226	0	177
94.0	1.943734	174	1	184
95.0	1.943734	183	0	194
96.0	1.943734	196	0	187
97.0	1.943734	177	0	152
98.0	1.943734	154	0	182
99.0	1.943734	151	0	160
100.0	1.943734	174	0	164
101.0	0	166	0	154
102.0	0	165	0	161
103.0	0	151	0	167
104.0	0	190	1	150
105.0	0	131	0	136
106.0	0	140	0	138
107.0	0	151	0	169
108.0	0	145	0	156
109.0	0	155	0	145
110.0	0	152	0	139
111.0	0	126	0	124
112.0	0	124	0	139
113.0	0	140	0	157
114.0	0	138	0	120
115.0	0	130	0	129
116.0	0	124	0	111
117.0	0	89	0	99
