## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_32.FCHJKY5BBXX_L6_IGTTTCG.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_32.FCHJKY5BBXX_L6_IGTTTCG.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_32.FCHJKY5BBXX_L6_IGTTTCG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Jan 30 18:25:18 ACDT 2023

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	39480221	10248222	0	0	12887818	385162	0.326437	47245978

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.006306	22800868	0	23027051
2.0	1.442641	2787095	330476	2614689
3.0	1.631836	483813	13364	444143
4.0	1.713871	150194	2579	141770
5.0	1.749441	73767	1094	71706
6.0	1.764865	46304	547	45425
7.0	1.771552	32297	377	31720
8.0	1.774452	24627	200	24460
9.0	1.775709	19465	136	19166
10.0	1.776255	15709	102	15569
11.0	1.776491	13303	60	13212
12.0	1.776594	11168	65	11078
13.0	1.776638	9620	48	9509
14.0	1.776657	8314	43	8162
15.0	1.776666	7117	24	7107
16.0	1.776669	6435	23	6342
17.0	1.776671	5788	19	5793
18.0	1.776671	5228	13	5111
19.0	1.776672	4664	18	4638
20.0	1.776672	4290	8	4203
21.0	1.776672	3676	10	3691
22.0	1.776672	3496	11	3504
23.0	1.776672	3260	9	3198
24.0	1.776672	2985	5	2935
25.0	1.776672	2790	4	2774
26.0	1.776672	2516	4	2489
27.0	1.776672	2404	1	2382
28.0	1.776672	2235	2	2211
29.0	1.776672	2071	3	2046
30.0	1.776672	1953	3	1965
31.0	1.776672	1868	3	1838
32.0	1.776672	1814	2	1745
33.0	1.776672	1623	1	1640
34.0	1.776672	1548	1	1531
35.0	1.776672	1439	1	1434
36.0	1.776672	1345	2	1341
37.0	1.776672	1269	0	1345
38.0	1.776672	1304	1	1228
39.0	1.776672	1255	3	1212
40.0	1.776672	1156	0	1175
41.0	1.776672	1148	1	1136
42.0	1.776672	1037	2	979
43.0	1.776672	978	0	1010
44.0	1.776672	930	0	907
45.0	1.776672	914	1	919
46.0	1.776672	872	1	848
47.0	1.776672	827	1	784
48.0	1.776672	772	4	804
49.0	1.776672	744	0	732
50.0	1.776672	696	0	690
51.0	1.776672	719	0	699
52.0	1.776672	662	1	655
53.0	1.776672	694	1	692
54.0	1.776672	611	1	591
55.0	1.776672	593	1	611
56.0	1.776672	596	0	596
57.0	1.776672	569	0	522
58.0	1.776672	528	0	541
59.0	1.776672	520	1	504
60.0	1.776672	467	0	479
61.0	1.776672	510	0	494
62.0	1.776672	475	1	470
63.0	1.776672	451	0	473
64.0	1.776672	468	0	452
65.0	1.776672	426	0	412
66.0	1.776672	408	0	417
67.0	1.776672	392	0	398
68.0	1.776672	414	0	383
69.0	1.776672	395	0	380
70.0	1.776672	392	1	376
71.0	1.776672	328	0	364
72.0	1.776672	381	0	348
73.0	1.776672	300	0	330
74.0	1.776672	314	0	322
75.0	1.776672	330	1	291
76.0	1.776672	317	0	312
77.0	1.776672	291	0	272
78.0	1.776672	276	0	299
79.0	1.776672	300	0	315
80.0	1.776672	286	1	272
81.0	1.776672	257	0	242
82.0	1.776672	270	0	252
