## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_47.FCHJKY5BBXX_L8_IACTGAT.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_47.FCHJKY5BBXX_L8_IACTGAT.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_47.FCHJKY5BBXX_L8_IACTGAT.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 25 15:51:31 ACDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	54604052	13610294	0	0	20547956	665218	0.376308	53788695

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.007122	26855749	0	27191331
2.0	1.372047	5185526	556068	4973902
3.0	1.504276	1135649	24994	1051546
4.0	1.552189	330505	4762	306222
5.0	1.569549	137181	2038	129744
6.0	1.57584	75293	1134	72503
7.0	1.578119	49094	658	47987
8.0	1.578945	35230	464	34397
9.0	1.579245	27023	311	26616
10.0	1.579353	21285	223	20880
11.0	1.579392	17644	167	17264
12.0	1.579407	14590	115	14476
13.0	1.579412	12286	116	12185
14.0	1.579414	10690	88	10499
15.0	1.579414	9227	70	9116
16.0	1.579414	8173	67	8057
17.0	1.579415	7158	49	7098
18.0	1.579415	6612	36	6536
19.0	1.579415	5890	25	5862
20.0	1.579415	5383	22	5260
21.0	1.579415	4876	28	4821
22.0	1.579415	4350	25	4319
23.0	1.579415	4119	19	4033
24.0	1.579415	3729	28	3716
25.0	1.579415	3524	14	3446
26.0	1.579415	3150	9	3159
27.0	1.579415	3043	9	3015
28.0	1.579415	2882	8	2804
29.0	1.579415	2596	13	2591
30.0	1.579415	2404	8	2352
31.0	1.579415	2300	6	2289
32.0	1.579415	2127	9	2130
33.0	1.579415	2103	6	2055
34.0	1.579415	1908	2	1877
35.0	1.579415	1866	6	1824
36.0	1.579415	1756	2	1754
37.0	1.579415	1608	3	1576
38.0	1.579415	1540	4	1551
39.0	1.579415	1502	7	1476
40.0	1.579415	1436	4	1459
41.0	1.579415	1397	1	1332
42.0	1.579415	1304	3	1305
43.0	1.579415	1278	3	1307
44.0	1.579415	1215	5	1196
45.0	1.579415	1188	2	1178
46.0	1.579415	1107	1	1067
47.0	1.579415	1030	0	1011
48.0	1.579415	1035	3	962
49.0	1.579415	952	0	1000
50.0	1.579415	905	1	865
51.0	1.579415	874	0	894
52.0	1.579415	867	0	866
53.0	1.579415	815	2	828
54.0	1.579415	770	1	714
55.0	1.579415	757	0	778
56.0	1.579415	746	0	706
57.0	1.579415	716	1	756
58.0	1.579415	733	2	677
59.0	1.579415	679	0	685
60.0	1.579415	644	0	654
61.0	1.579415	608	2	585
62.0	1.579415	600	0	590
63.0	1.579415	622	1	588
64.0	1.579415	537	0	583
