## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_10.FCHJKY5BBXX_L2_IGAGTGG.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_10.FCHJKY5BBXX_L2_IGAGTGG.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_10.FCHJKY5BBXX_L2_IGAGTGG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 25 15:51:29 ACDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	51483213	14100852	0	0	18670007	516955	0.362643	53295119

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.006025	28238478	0	28535374
2.0	1.38892	3363386	427537	3125300
3.0	1.53465	554798	16939	510862
4.0	1.590116	174642	4275	166432
5.0	1.611226	88137	2024	85888
6.0	1.61926	56395	1066	55344
7.0	1.622318	39917	673	39426
8.0	1.623482	30763	411	30428
9.0	1.623925	24232	312	23892
10.0	1.624094	20013	190	19897
11.0	1.624158	16679	163	16415
12.0	1.624182	14330	125	14229
13.0	1.624192	12262	86	12232
14.0	1.624195	10997	80	10859
15.0	1.624196	9550	56	9362
16.0	1.624197	8256	48	8215
17.0	1.624197	7570	43	7567
18.0	1.624197	6985	38	6971
19.0	1.624197	6409	30	6364
20.0	1.624197	5765	30	5635
21.0	1.624197	5259	19	5222
22.0	1.624197	4819	20	4853
23.0	1.624197	4556	19	4527
24.0	1.624197	4141	15	4054
25.0	1.624197	3922	9	3864
26.0	1.624197	3598	12	3583
27.0	1.624197	3387	10	3384
28.0	1.624197	3258	7	3211
29.0	1.624197	2893	3	2888
30.0	1.624197	2791	6	2778
31.0	1.624197	2600	5	2528
32.0	1.624197	2574	5	2572
33.0	1.624197	2307	6	2331
34.0	1.624197	2198	7	2165
35.0	1.624197	2144	2	2068
36.0	1.624197	1959	3	2000
37.0	1.624197	1959	3	1902
38.0	1.624197	1835	1	1826
39.0	1.624197	1742	8	1757
40.0	1.624197	1715	1	1650
41.0	1.624197	1510	2	1474
42.0	1.624197	1462	2	1502
43.0	1.624197	1442	5	1442
44.0	1.624197	1421	1	1409
45.0	1.624197	1350	1	1350
46.0	1.624197	1293	1	1226
47.0	1.624197	1167	3	1201
48.0	1.624197	1174	5	1146
49.0	1.624197	1136	2	1101
50.0	1.624197	1056	0	1091
51.0	1.624197	1027	2	1040
52.0	1.624197	1000	2	940
53.0	1.624197	1001	0	997
54.0	1.624197	913	2	924
55.0	1.624197	912	1	866
56.0	1.624197	882	1	922
57.0	1.624197	854	2	840
58.0	1.624197	892	1	860
59.0	1.624197	787	2	772
60.0	1.624197	797	4	789
61.0	1.624197	746	1	778
62.0	1.624197	772	0	754
63.0	1.624197	709	2	705
64.0	1.624197	669	0	642
65.0	1.624197	664	0	638
66.0	1.624197	612	0	634
67.0	1.624197	620	0	610
68.0	1.624197	592	1	577
69.0	1.624197	591	0	577
70.0	1.624197	558	1	573
71.0	1.624197	551	0	525
72.0	1.624197	572	0	580
73.0	1.624197	528	0	514
74.0	1.624197	490	0	484
75.0	1.624197	533	2	541
76.0	1.624197	481	0	459
77.0	1.624197	489	0	495
78.0	1.624197	469	0	458
79.0	1.624197	441	1	435
80.0	1.624197	429	0	444
81.0	1.624197	462	2	443
82.0	1.624197	407	1	403
83.0	1.624197	431	1	412
84.0	1.624197	369	0	383
85.0	1.624197	395	1	389
86.0	1.624197	390	0	429
87.0	1.624197	431	1	411
88.0	1.624197	402	0	406
89.0	1.624197	392	1	383
90.0	1.624197	346	1	336
91.0	1.624197	358	0	356
92.0	1.624197	351	1	301
93.0	1.624197	322	0	327
94.0	1.624197	308	0	340
95.0	1.624197	317	1	301
96.0	1.624197	304	0	294
97.0	1.624197	285	1	273
98.0	1.624197	284	0	302
99.0	1.624197	286	0	283
100.0	1.624197	291	0	274
101.0	0	287	0	288
102.0	0	266	0	277
103.0	0	266	0	263
104.0	0	265	0	269
105.0	0	285	0	250
106.0	0	254	1	263
107.0	0	245	0	228
108.0	0	217	0	239
109.0	0	248	0	243
110.0	0	223	0	227
111.0	0	226	0	210
112.0	0	218	0	226
113.0	0	230	0	210
114.0	0	209	0	191
115.0	0	212	0	231
116.0	0	198	1	215
117.0	0	210	0	198
118.0	0	199	0	197
119.0	0	188	0	217
120.0	0	214	0	205
121.0	0	187	0	178
122.0	0	205	1	178
123.0	0	192	0	193
124.0	0	197	0	196
125.0	0	173	1	192
126.0	0	182	0	175
127.0	0	193	0	189
128.0	0	171	0	164
129.0	0	172	0	163
130.0	0	160	0	165
131.0	0	187	0	171
132.0	0	154	0	160
133.0	0	161	0	170
134.0	0	165	0	149
135.0	0	149	0	143
136.0	0	152	0	142
137.0	0	136	0	136
138.0	0	130	0	156
139.0	0	165	0	151
140.0	0	150	1	148
141.0	0	153	0	133
142.0	0	129	0	121
143.0	0	119	0	135
144.0	0	141	0	144
145.0	0	111	0	121
146.0	0	137	0	133
147.0	0	137	0	145
148.0	0	135	0	134
149.0	0	136	0	124
150.0	0	110	0	110
151.0	0	120	0	124
152.0	0	123	0	104
153.0	0	127	1	125
154.0	0	124	0	111
155.0	0	119	0	130
156.0	0	101	0	104
157.0	0	112	0	143
158.0	0	138	0	107
159.0	0	107	0	103
160.0	0	99	0	117
161.0	0	127	0	90
162.0	0	95	0	87
163.0	0	90	0	106
164.0	0	90	0	104
165.0	0	102	0	103
166.0	0	106	0	109
167.0	0	110	0	85
168.0	0	93	0	86
169.0	0	89	0	90
170.0	0	92	0	107
171.0	0	95	0	90
172.0	0	92	0	102
173.0	0	92	0	83
174.0	0	86	0	87
175.0	0	93	0	106
176.0	0	96	0	76
177.0	0	92	0	102
178.0	0	87	0	63
179.0	0	73	0	67
180.0	0	90	0	82
181.0	0	65	0	94
182.0	0	78	0	77
183.0	0	85	0	95
184.0	0	84	0	84
185.0	0	97	0	71
186.0	0	76	0	82
187.0	0	58	0	85
188.0	0	93	0	78
189.0	0	76	1	79
190.0	0	87	0	68
191.0	0	78	0	66
192.0	0	74	0	74
193.0	0	57	0	57
194.0	0	73	0	68
195.0	0	49	0	79
196.0	0	75	0	65
197.0	0	81	0	69
198.0	0	66	0	73
199.0	0	63	0	67
200.0	0	61	1	65
201.0	0	66	0	50
202.0	0	68	0	59
203.0	0	59	0	55
204.0	0	72	0	60
205.0	0	43	1	60
206.0	0	49	0	52
207.0	0	56	0	67
208.0	0	61	0	50
209.0	0	72	0	61
210.0	0	46	0	68
211.0	0	59	0	58
212.0	0	64	0	55
213.0	0	53	0	45
214.0	0	50	1	48
215.0	0	57	0	64
216.0	0	46	0	54
217.0	0	58	0	47
218.0	0	57	0	54
219.0	0	56	0	53
220.0	0	53	0	50
221.0	0	48	0	61
222.0	0	53	0	49
223.0	0	45	0	45
224.0	0	44	0	56
225.0	0	55	0	47
226.0	0	52	0	58
227.0	0	49	0	54
228.0	0	53	0	49
229.0	0	54	0	48
230.0	0	50	0	57
231.0	0	60	0	37
232.0	0	54	0	40
233.0	0	44	0	45
234.0	0	36	0	51
235.0	0	52	0	56
236.0	0	50	0	42
237.0	0	43	0	42
238.0	0	43	0	47
239.0	0	48	0	43
240.0	0	45	0	56
241.0	0	51	0	31
242.0	0	41	0	39
243.0	0	35	0	37
244.0	0	41	0	35
245.0	0	36	0	38
246.0	0	44	0	40
247.0	0	42	0	49
248.0	0	37	0	39
249.0	0	32	0	38
250.0	0	41	0	44
251.0	0	40	0	45
252.0	0	36	0	37
253.0	0	40	0	28
254.0	0	36	0	37
255.0	0	40	0	30
256.0	0	32	0	41
257.0	0	28	0	40
258.0	0	48	0	40
259.0	0	40	0	30
260.0	0	35	0	37
261.0	0	37	0	41
262.0	0	34	0	42
263.0	0	47	0	32
264.0	0	39	0	26
265.0	0	32	0	31
266.0	0	28	0	35
267.0	0	25	0	34
268.0	0	39	0	34
269.0	0	23	0	33
270.0	0	37	0	29
271.0	0	36	0	30
272.0	0	34	0	38
273.0	0	23	0	37
274.0	0	36	0	39
