## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_40.FCHJKY5BBXX_L7_IGATCAG.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_40.FCHJKY5BBXX_L7_IGATCAG.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_40.FCHJKY5BBXX_L7_IGATCAG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Jan 30 19:04:36 ACDT 2023

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	46688558	12152174	0	0	16000691	365054	0.342711	52107708

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.004873	25775282	0	25981242
2.0	1.415061	3628186	315176	3478381
3.0	1.582499	659578	12128	618607
4.0	1.650847	194077	2432	184677
5.0	1.678747	89633	1028	87441
6.0	1.690135	54044	517	53021
7.0	1.694784	37693	291	37208
8.0	1.696682	27879	232	27514
9.0	1.697456	21893	140	21787
10.0	1.697772	17906	88	17630
11.0	1.697902	14606	56	14524
12.0	1.697954	12419	62	12347
13.0	1.697976	10706	35	10672
14.0	1.697984	9214	33	9080
15.0	1.697988	8273	23	8236
16.0	1.69799	7339	22	7264
17.0	1.69799	6584	22	6503
18.0	1.69799	5824	19	5768
19.0	1.69799	5316	12	5335
20.0	1.697991	4775	8	4717
21.0	1.697991	4436	8	4442
22.0	1.697991	4043	5	3990
23.0	1.697991	3660	6	3594
24.0	1.697991	3282	5	3295
25.0	1.697991	3172	6	3174
26.0	1.697991	2950	4	2930
27.0	1.697991	2688	1	2639
28.0	1.697991	2531	0	2509
29.0	1.697991	2405	0	2407
30.0	1.697991	2239	2	2215
31.0	1.697991	2095	1	2107
32.0	1.697991	1989	2	1979
33.0	1.697991	1924	2	1910
34.0	1.697991	1769	1	1741
35.0	1.697991	1711	3	1693
36.0	1.697991	1647	0	1621
37.0	1.697991	1454	2	1479
38.0	1.697991	1466	0	1453
39.0	1.697991	1442	1	1430
40.0	1.697991	1307	1	1276
41.0	1.697991	1298	0	1298
42.0	1.697991	1194	0	1182
43.0	1.697991	1147	0	1135
44.0	1.697991	1078	1	1061
45.0	1.697991	1061	0	1032
46.0	1.697991	961	2	1002
47.0	1.697991	1023	0	1014
48.0	1.697991	988	1	971
49.0	1.697991	876	1	887
50.0	1.697991	882	0	878
51.0	1.697991	830	0	792
52.0	1.697991	766	0	751
53.0	1.697991	737	3	724
54.0	1.697991	668	0	683
55.0	1.697991	686	0	675
56.0	1.697991	706	0	700
57.0	1.697991	683	0	701
58.0	1.697991	656	0	620
59.0	1.697991	572	0	595
60.0	1.697991	604	1	572
61.0	1.697991	547	0	548
62.0	1.697991	557	0	559
63.0	1.697991	542	0	540
64.0	1.697991	541	1	532
65.0	1.697991	540	0	547
