## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_34.FCHJKY5BBXX_L6_IGAGTGG.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_34.FCHJKY5BBXX_L6_IGAGTGG.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_34.FCHJKY5BBXX_L6_IGAGTGG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Jan 30 18:59:24 ACDT 2023

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	55049936	13634594	0	0	18700566	695474	0.339702	62696568

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
143.0	0	125	0	120
144.0	0	118	0	127
145.0	0	110	0	132
146.0	0	108	0	101
147.0	0	127	0	112
148.0	0	115	0	121
149.0	0	120	0	105
150.0	0	121	0	98
151.0	0	120	0	95
152.0	0	82	0	89
153.0	0	94	0	101
154.0	0	96	0	77
155.0	0	89	0	103
156.0	0	81	1	92
157.0	0	85	0	75
158.0	0	98	0	83
159.0	0	82	0	87
160.0	0	73	1	78
161.0	0	77	0	89
162.0	0	89	0	73
163.0	0	92	0	75
164.0	0	83	0	82
165.0	0	80	0	87
166.0	0	71	0	85
167.0	0	71	0	88
168.0	0	84	0	88
169.0	0	103	0	83
170.0	0	88	1	73
171.0	0	74	0	78
172.0	0	80	0	66
173.0	0	63	0	65
174.0	0	68	0	73
175.0	0	71	0	66
176.0	0	61	0	78
177.0	0	81	0	79
178.0	0	78	1	60
179.0	0	70	0	76
180.0	0	70	0	65
181.0	0	61	1	64
182.0	0	78	0	75
183.0	0	71	0	60
184.0	0	59	0	69
185.0	0	72	0	62
186.0	0	58	0	60
187.0	0	54	0	62
188.0	0	57	0	56
189.0	0	66	0	49
190.0	0	54	0	54
191.0	0	51	0	56
192.0	0	47	0	83
193.0	0	68	0	60
194.0	0	63	0	47
195.0	0	64	0	55
196.0	0	71	0	51
197.0	0	48	0	65
198.0	0	47	0	63
199.0	0	68	0	61
200.0	0	52	0	46
201.0	0	62	0	57
202.0	0	55	0	43
203.0	0	49	0	52
204.0	0	48	0	41
205.0	0	40	0	48
206.0	0	55	0	49
207.0	0	54	0	56
208.0	0	44	0	55
209.0	0	47	0	50
210.0	0	46	0	64
211.0	0	59	0	58
212.0	0	54	0	41
213.0	0	48	0	50
214.0	0	58	0	45
215.0	0	51	0	46
216.0	0	34	0	48
217.0	0	53	0	43
218.0	0	57	0	43
219.0	0	39	0	39
220.0	0	44	0	48
221.0	0	30	0	42
222.0	0	49	0	51
223.0	0	37	0	39
224.0	0	50	0	45
225.0	0	44	0	43
226.0	0	38	0	43
227.0	0	45	0	32
228.0	0	47	0	33
229.0	0	35	0	36
230.0	0	34	0	45
231.0	0	45	0	34
232.0	0	39	1	41
233.0	0	43	0	31
234.0	0	31	0	40
235.0	0	38	0	44
236.0	0	37	0	40
237.0	0	42	0	36
238.0	0	31	0	34
239.0	0	38	0	45
240.0	0	33	0	39
241.0	0	36	0	30
242.0	0	32	0	37
243.0	0	46	0	30
244.0	0	37	0	44
245.0	0	33	0	20
246.0	0	33	0	39
247.0	0	42	0	33
248.0	0	35	0	36
249.0	0	35	0	20
250.0	0	24	0	30
251.0	0	29	0	34
252.0	0	33	0	31
253.0	0	27	0	32
254.0	0	34	0	28
255.0	0	25	0	26
256.0	0	31	0	33
257.0	0	34	0	31
258.0	0	24	0	36
259.0	0	36	0	21
260.0	0	27	0	35
261.0	0	30	0	36
262.0	0	36	0	33
263.0	0	30	0	28
264.0	0	26	0	22
265.0	0	36	0	32
266.0	0	24	0	26
267.0	0	31	0	21
268.0	0	27	0	26
269.0	0	27	0	31
270.0	0	19	0	24
271.0	0	32	0	29
272.0	0	25	0	18
273.0	0	23	0	21
274.0	0	31	0	32
275.0	0	19	0	23
276.0	0	23	0	24
277.0	0	29	0	31
278.0	0	24	0	26
279.0	0	19	0	22
280.0	0	27	0	26
281.0	0	29	0	23
282.0	0	30	0	16
283.0	0	20	0	28
284.0	0	28	0	26
285.0	0	22	0	19
286.0	0	20	0	21
287.0	0	24	0	20
288.0	0	18	0	23
289.0	0	24	0	23
290.0	0	17	0	19
291.0	0	23	0	16
292.0	0	26	0	21
293.0	0	16	0	22
294.0	0	22	0	19
295.0	0	24	0	23
296.0	0	18	0	25
297.0	0	20	0	25
298.0	0	16	0	17
299.0	0	24	0	19
300.0	0	24	0	18
301.0	0	22	0	24
302.0	0	13	0	13
303.0	0	22	0	19
304.0	0	21	0	21
305.0	0	20	0	16
306.0	0	23	0	18
307.0	0	18	0	24
308.0	0	18	0	21
309.0	0	10	0	24
310.0	0	23	0	17
311.0	0	18	0	24
312.0	0	21	0	29
313.0	0	20	0	26
314.0	0	25	0	12
315.0	0	22	0	21
316.0	0	31	0	19
317.0	0	16	0	21
318.0	0	13	0	17
319.0	0	20	0	24
320.0	0	20	0	20
321.0	0	19	0	19
322.0	0	28	0	16
323.0	0	23	0	13
324.0	0	16	0	16
325.0	0	16	0	20
326.0	0	12	0	10
327.0	0	17	0	13
328.0	0	14	0	16
329.0	0	15	0	15
330.0	0	16	0	18
331.0	0	18	0	24
332.0	0	12	0	22
333.0	0	15	0	21
334.0	0	20	0	20
335.0	0	17	0	7
336.0	0	22	0	14
337.0	0	17	0	15
338.0	0	20	0	16
339.0	0	13	0	16
340.0	0	17	0	13
341.0	0	18	0	21
342.0	0	11	0	17
343.0	0	16	0	8
344.0	0	12	0	14
345.0	0	15	0	10
346.0	0	19	0	14
347.0	0	10	0	13
348.0	0	11	0	12
349.0	0	12	0	13
350.0	0	13	0	14
351.0	0	17	0	15
352.0	0	12	0	16
353.0	0	12	0	13
354.0	0	14	0	16
355.0	0	14	0	8
356.0	0	10	0	9
357.0	0	20	0	15
358.0	0	10	0	21
359.0	0	11	0	13
360.0	0	21	0	8
361.0	0	9	0	18
362.0	0	14	0	9
363.0	0	14	0	17
364.0	0	19	0	13
365.0	0	13	0	11
366.0	0	6	0	7
367.0	0	13	0	19
368.0	0	8	0	14
369.0	0	13	0	16
370.0	0	15	0	11
371.0	0	10	0	14
372.0	0	15	0	16
373.0	0	19	0	15
374.0	0	8	0	17
375.0	0	10	0	12
376.0	0	9	0	13
377.0	0	20	0	15
378.0	0	9	0	9
379.0	0	18	0	6
380.0	0	21	0	9
381.0	0	11	0	10
382.0	0	6	0	4
383.0	0	13	0	11
384.0	0	12	0	12
385.0	0	11	0	14
386.0	0	11	0	14
387.0	0	9	0	8
388.0	0	9	0	16
389.0	0	7	0	11
390.0	0	9	0	16
391.0	0	12	0	16
392.0	0	11	0	13
393.0	0	20	0	14
394.0	0	10	0	12
395.0	0	11	0	14
396.0	0	19	0	16
397.0	0	15	0	11
398.0	0	13	0	12
399.0	0	10	0	13
400.0	0	5	0	12
401.0	0	19	0	8
402.0	0	19	0	8
403.0	0	8	0	12
404.0	0	9	0	5
405.0	0	13	0	10
406.0	0	11	0	9
407.0	0	11	0	11
408.0	0	6	0	6
409.0	0	16	0	13
410.0	0	8	0	5
411.0	0	7	0	8
412.0	0	11	0	11
413.0	0	8	0	11
414.0	0	5	0	8
415.0	0	8	0	7
416.0	0	13	0	10
417.0	0	8	0	10
418.0	0	6	0	7
419.0	0	13	0	10
420.0	0	5	0	8
421.0	0	11	0	9
422.0	0	10	0	10
423.0	0	8	0	7
424.0	0	11	0	10
425.0	0	9	0	11
426.0	0	7	0	14
427.0	0	7	0	9
428.0	0	9	0	10
429.0	0	14	0	9
430.0	0	5	0	11
431.0	0	9	0	12
432.0	0	19	0	8
433.0	0	7	0	6
434.0	0	8	0	14
435.0	0	6	0	8
436.0	0	11	0	8
437.0	0	14	0	5
438.0	0	11	0	7
439.0	0	6	0	7
440.0	0	4	0	5
441.0	0	7	0	16
442.0	0	13	0	5
443.0	0	7	0	8
444.0	0	6	0	5
445.0	0	9	0	5
446.0	0	7	0	9
447.0	0	8	0	8
448.0	0	10	0	5
449.0	0	7	0	2
450.0	0	5	0	5
451.0	0	9	0	7
452.0	0	4	0	5
453.0	0	7	0	13
454.0	0	6	0	6
455.0	0	7	0	7
456.0	0	4	0	6
457.0	0	9	0	9
458.0	0	4	0	5
459.0	0	0	0	3
460.0	0	11	0	7
461.0	0	9	0	4
462.0	0	6	0	3
463.0	0	8	0	6
464.0	0	2	0	9
465.0	0	4	0	5
466.0	0	8	0	9
467.0	0	6	0	7
468.0	0	5	0	5
469.0	0	5	0	6
470.0	0	5	0	9
471.0	0	6	0	9
472.0	0	7	0	3
473.0	0	4	0	10
474.0	0	11	0	7
475.0	0	8	0	7
476.0	0	9	0	5
477.0	0	5	0	3
478.0	0	5	0	5
479.0	0	4	0	3
480.0	0	12	0	4
481.0	0	5	0	6
482.0	0	4	0	5
483.0	0	6	0	11
484.0	0	4	0	2
485.0	0	5	0	4
486.0	0	2	0	5
487.0	0	3	0	6
488.0	0	7	0	1
489.0	0	4	0	10
490.0	0	3	0	2
491.0	0	6	0	5
492.0	0	5	0	9
493.0	0	5	0	1
494.0	0	4	0	10
495.0	0	8	0	3
496.0	0	4	0	3
497.0	0	7	0	10
498.0	0	4	0	3
499.0	0	5	0	5
500.0	0	7	0	8
501.0	0	9	0	8
502.0	0	4	0	7
503.0	0	4	0	11
504.0	0	7	0	5
505.0	0	6	0	5
506.0	0	10	0	4
507.0	0	8	0	8
508.0	0	8	0	5
509.0	0	6	0	4
510.0	0	4	0	4
511.0	0	6	0	8
512.0	0	10	0	10
513.0	0	6	0	9
514.0	0	5	0	4
515.0	0	6	0	4
516.0	0	6	0	4
517.0	0	6	0	4
518.0	0	6	0	7
519.0	0	5	0	6
520.0	0	7	0	6
521.0	0	4	0	4
522.0	0	6	0	9
523.0	0	5	0	5
524.0	0	2	0	2
525.0	0	2	0	7
526.0	0	6	0	7
527.0	0	4	0	4
528.0	0	4	0	13
529.0	0	9	0	7
530.0	0	8	0	7
531.0	0	10	0	6
532.0	0	6	0	6
533.0	0	10	0	4
534.0	0	4	0	3
535.0	0	6	0	4
536.0	0	8	0	4
537.0	0	6	0	3
538.0	0	3	0	6
539.0	0	8	0	7
540.0	0	5	0	5
541.0	0	4	0	3
542.0	0	5	0	6
543.0	0	7	0	2
544.0	0	6	0	5
545.0	0	4	0	4
546.0	0	0	0	5
547.0	0	2	0	1
548.0	0	2	0	8
549.0	0	6	0	10
550.0	0	3	0	5
551.0	0	7	0	4
552.0	0	5	0	4
553.0	0	6	0	4
554.0	0	5	0	5
555.0	0	7	0	5
556.0	0	3	0	2
557.0	0	8	0	1
558.0	0	4	0	2
559.0	0	4	0	4
560.0	0	1	0	3
561.0	0	2	0	10
562.0	0	8	0	4
563.0	0	0	0	4
564.0	0	2	0	2
565.0	0	1	0	7
566.0	0	5	0	5
567.0	0	4	0	4
568.0	0	7	0	4
569.0	0	4	0	4
570.0	0	7	0	5
571.0	0	7	0	5
572.0	0	3	0	3
573.0	0	1	0	4
574.0	0	6	0	5
575.0	0	5	0	5
576.0	0	3	0	5
577.0	0	6	0	2
578.0	0	4	0	3
579.0	0	9	0	3
580.0	0	4	0	4
581.0	0	3	0	4
582.0	0	2	0	2
583.0	0	4	0	2
584.0	0	4	0	4
585.0	0	5	0	5
586.0	0	1	0	9
587.0	0	3	0	6
588.0	0	2	0	2
589.0	0	3	0	3
590.0	0	5	0	7
591.0	0	5	0	2
592.0	0	5	0	5
593.0	0	2	0	6
594.0	0	6	0	3
