## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_8.FCHJKY5BBXX_L2_IGTTTCG.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_8.FCHJKY5BBXX_L2_IGTTTCG.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_8.FCHJKY5BBXX_L2_IGTTTCG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 25 15:48:47 ACDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	39437913	10086872	0	0	12538763	299958	0.317937	48708603

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.004978	23264565	0	23448030
2.0	1.452197	2659306	264252	2512220
3.0	1.651212	457025	8068	430160
4.0	1.739775	148852	1876	143741
5.0	1.779186	75454	759	73858
6.0	1.796724	47420	372	46773
7.0	1.804528	33269	245	32905
8.0	1.808001	24780	156	24489
9.0	1.809547	19121	81	18896
10.0	1.810234	15794	69	15661
11.0	1.810541	12921	45	12852
12.0	1.810677	11008	34	10899
13.0	1.810737	9342	44	9271
14.0	1.810764	8086	30	8073
15.0	1.810776	7137	15	7073
16.0	1.810782	6373	18	6288
17.0	1.810784	5584	7	5567
18.0	1.810785	5063	8	4978
19.0	1.810786	4456	9	4474
20.0	1.810786	4048	11	4027
21.0	1.810786	3732	4	3729
22.0	1.810786	3560	3	3513
23.0	1.810786	3138	1	3126
24.0	1.810786	2997	3	2980
25.0	1.810786	2589	1	2570
26.0	1.810786	2567	8	2524
27.0	1.810786	2379	4	2373
28.0	1.810786	2138	3	2129
29.0	1.810786	1948	2	1945
30.0	1.810786	1889	1	1858
31.0	1.810786	1799	0	1785
32.0	1.810786	1682	4	1674
33.0	1.810786	1563	0	1510
34.0	1.810786	1416	2	1459
35.0	1.810786	1400	1	1377
36.0	1.810786	1395	2	1367
37.0	1.810786	1261	3	1277
38.0	1.810786	1219	1	1152
39.0	1.810786	1123	0	1159
40.0	1.810786	1104	1	1096
41.0	1.810786	1037	1	1033
42.0	1.810786	1000	0	983
43.0	1.810786	949	1	955
44.0	1.810786	898	0	906
45.0	1.810786	854	0	819
46.0	1.810786	800	0	798
47.0	1.810786	793	1	789
48.0	1.810786	790	0	794
49.0	1.810786	734	0	714
50.0	1.810786	713	1	730
51.0	1.810786	706	1	679
52.0	1.810786	665	0	667
53.0	1.810786	606	0	604
54.0	1.810786	573	0	565
55.0	1.810786	573	2	529
56.0	1.810786	534	0	553
57.0	1.810786	519	0	531
58.0	1.810786	535	0	547
59.0	1.810786	529	0	494
60.0	1.810786	503	0	499
61.0	1.810786	441	0	433
62.0	1.810786	463	1	476
63.0	1.810786	446	0	461
64.0	1.810786	420	0	406
65.0	1.810786	397	1	384
66.0	1.810786	383	0	355
67.0	1.810786	376	1	388
68.0	1.810786	356	0	356
69.0	1.810786	364	0	371
70.0	1.810786	357	0	310
71.0	1.810786	284	1	319
72.0	1.810786	340	0	312
73.0	1.810786	289	1	304
74.0	1.810786	317	0	321
75.0	1.810786	328	0	332
76.0	1.810786	291	0	281
77.0	1.810786	280	0	278
78.0	1.810786	271	0	273
79.0	1.810786	300	0	296
80.0	1.810786	255	0	257
81.0	1.810786	245	0	242
82.0	1.810786	268	0	262
83.0	1.810786	259	0	251
84.0	1.810786	254	0	251
85.0	1.810786	228	0	242
86.0	1.810786	251	1	225
87.0	1.810786	212	0	207
88.0	1.810786	220	1	221
89.0	1.810786	217	0	220
90.0	1.810786	202	0	205
91.0	1.810786	198	0	213
92.0	1.810786	215	1	207
93.0	1.810786	203	1	205
94.0	1.810786	197	0	186
95.0	1.810786	185	0	187
96.0	1.810786	207	0	195
97.0	1.810786	175	0	173
98.0	1.810786	173	0	164
99.0	1.810786	169	0	170
100.0	1.810786	177	0	183
101.0	0	168	0	178
102.0	0	174	0	169
103.0	0	179	0	172
104.0	0	162	0	177
105.0	0	156	0	169
106.0	0	151	0	139
107.0	0	154	0	145
108.0	0	145	0	152
109.0	0	151	0	132
110.0	0	135	0	131
111.0	0	150	0	133
112.0	0	118	0	146
113.0	0	135	0	134
114.0	0	141	0	127
115.0	0	126	0	140
116.0	0	128	0	123
117.0	0	123	0	110
118.0	0	118	0	112
119.0	0	105	0	106
120.0	0	101	0	112
121.0	0	114	0	118
122.0	0	124	0	103
123.0	0	94	0	106
124.0	0	111	0	108
125.0	0	83	0	94
126.0	0	113	0	99
127.0	0	112	0	105
128.0	0	108	0	98
129.0	0	87	0	78
130.0	0	79	0	104
131.0	0	98	0	94
132.0	0	88	0	101
133.0	0	102	0	86
134.0	0	89	0	86
135.0	0	80	0	83
136.0	0	80	0	85
137.0	0	97	0	93
138.0	0	93	0	96
139.0	0	75	0	64
140.0	0	90	0	106
141.0	0	78	0	68
142.0	0	81	0	76
143.0	0	86	0	86
144.0	0	70	0	72
145.0	0	76	0	81
146.0	0	81	1	64
147.0	0	74	0	62
148.0	0	60	0	80
149.0	0	72	0	75
150.0	0	63	0	74
151.0	0	84	0	83
152.0	0	75	0	62
153.0	0	72	0	75
154.0	0	64	0	67
155.0	0	77	0	83
156.0	0	75	0	66
157.0	0	61	0	57
158.0	0	63	0	73
159.0	0	66	0	50
160.0	0	53	0	58
161.0	0	67	0	55
162.0	0	49	0	50
163.0	0	55	0	53
164.0	0	48	0	48
165.0	0	55	0	50
166.0	0	52	0	62
167.0	0	57	0	41
168.0	0	49	0	52
169.0	0	47	0	45
170.0	0	46	0	60
171.0	0	52	0	63
172.0	0	61	0	54
173.0	0	61	0	45
174.0	0	41	0	52
